PRICE,TITLE,LOCATION,DETAILS,FEATURES,DESCRIPTIONS,IMAGE
900 TND,A louer un appartement S0 meublé à Ennasr,"Cité Ennasr 2, Ariana Ville","['45 m²', '1 Pièce', '1 Chambre', '1 Salle de bain']","['Jardin', 'Terrasse', 'Garage', 'Climatisation', 'Chauffage central', 'Cuisine équipée']","RE/MAX VïP vous propose en location un studio S0 situé au 2ème étage d’une résidence calme et bien entretenue sur Hédi Nouira. L’appartement est entièrement meublé avec du mobilier et un matelas neufs, offrant un espace confortable et prêt à vivre. La cuisine est équipée d’une plaque électrique (sans gaz), d’un four et d’une hotte. Le tout est en excellent état, idéal pour une personne seule ou un pied-à-terre fonctionnel.
Prix inclus les frais...",https://www.mubawab-media.com/ad/8/267/958F/h/Messenger_creation_1C2FE37C-1F2A-4846-805E-C66294C89B81_121130_81636895.avif
1 500 TND,Location ennasr s3 avec place parking,"Cité Ennasr 1, Ariana Ville","['145 m²', '4 Pièces', '3 Chambres', '2 Salles de bains']","['Terrasse', 'Garage', 'Climatisation', 'Chauffage central', 'Cuisine équipée']","ennasr homing met en location un s3 au quatriéme étage d'une résidence  avec qascenseur 
il se présente ainsi 
salon en marbre avec balcon
salle d'eau invités 
cuisine équipée avec séchoir 
trois chambres a coucher dont deux avec dressing 
salle de bain commune 
modalités de paiement 
un mois de loyer 
deux mois de caution 
commission un mois",https://www.mubawab-media.com/ad/8/298/034F/h/627756480_1342638974564129_1379645106435950912_n_81910215.avif
2 999 TND,ENNASR 2; à LOUER Agréable Villa S4,"Cité Ennasr 2, Ariana Ville","['400 m²', '8 Pièces', '4 Chambres', '3 Salles de bains']","['Terrasse', 'Ascenseur', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée']","Ennasser 2 ; à Louer agréable Villa S4
Chauffage central
Climatisation 
Place de parking 
Un jardin 
Terrasse",https://www.mubawab-media.com/ad/8/309/358F/h/thumb_1285268_property_xlarge_82028276.avif
Prix à consulter,Ennasr 2; à louer spacieux appt s1 haut stg,"Cité Ennasr 2, Ariana Ville","['80 m²', '1 Pièce', '1 Chambre', '1 Salle de bain']","['Jardin', 'Terrasse', 'Garage', 'Chauffage central', 'Sécurité']","ENNASR 2 ; à Louer spacieux Appartement S1 haut standing  dans une résidence bien située composé de :
un salon  avec balcon
1 chambre à coucher
SDe
une cuisine équipée
chauffage central
place de parking
climatisation
Contactez agence building négoce : Mme Sophie : 54327171",https://www.mubawab-media.com/ad/8/216/539F/h/gallery_81032285.avif
880 TND,A louer s1 a ennasr,"Ariana Ville, Ariana Ville","['60 m²', '1 Chambre']","['Jardin', 'Terrasse', 'Garage', 'Concierge', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée']","a louer appartement s1 situé au 2ᵉ étage avec ascenseur, dans une belle résidence sécurisée à Ennasr 2.
Il comprend un salon avec balcon, une chambre à coucher, une salle de bain, une cuisine équipée, deux climatiseurs et  chauffage central.
Loyer incluant les frais de syndic.  Référence du bien: Ref487a",https://www.mubawab-media.com/ad/8/308/227F/h/7_82016115.avif
7 000 TND,Villa jumelée en location,"Ariana, Ariana Ville",['306 m²'],"['Terrasse', 'Climatisation', 'Chauffage central', 'Four']","Cette villa luxueuse et jamais exploitée est répartie sur quatre niveaux, offrant une surface habitable considérable. Le rez-de-chaussée est impressionnant avec un triple salon spacieux et de double hauteur, parfait pour recevoir des invités. Une salle d’eau pour les invités est également disponible à ce niveau. Des escaliers mènent au Rez De Jardin, qui comprend unecuisine qui ouvre sur la terrasse, offrant une vue imprenable sur l'extérieur. Un...",https://www.mubawab-media.com/ad/8/308/211F/h/1000090762_82015891.avif
1 230 TND,A louer s2 a ennaser 2,"Cité Ennasr 2, Ariana Ville","['98 m²', '3 Pièces', '2 Chambres', '2 Salles de bains']","['Jardin', 'Terrasse', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée']","La Méditerranée Immobilière Jardin d'el Menzah 2 vous propose à la location un appartement s2 au 3eme étage a Ennaser 2 . Cet appartement se compose d'un salon avec balcon , deux chambres à coucher , dressing , salle de bain et salle d'eau , une cuisine équipée avec séchoir",https://www.mubawab-media.com/ad/8/302/014F/h/7063ac33-9be6-4654-800c-888eb408c5a7_12_81953302.avif
Prix à consulter,Ennasr 2 à Louer joli Appt S1,"Cité Ennasr 2, Ariana Ville","['70 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Chauffage central', 'Four']","Ennasr 2 ; à Louer coquet appartement dans une Résidence bien gardée composé de :
un salon avec balcon
1 chambre à coucher avec dressing 
une cuisine fermée bien équipée (plaque/hotte/four)
SDE
 chauffage central
climatisation
Contactez agence building négoce : 50.15.18.39 / 90.38.71.71",https://www.mubawab-media.com/ad/8/307/616F/h/IMG_2140_82009795.avif
1 100 TND,A louer un s1 a jardin d'el menzah 2,"Les Jardins d'El Menzah 2, Ariana Ville","['75 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Jardin', 'Terrasse', 'Piscine', 'Chambre rangement', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée', 'Four']","La méditerrané immobilière jardin d’El menzah vous propose à la location un etage de villa lumineux , cet appartement est situé dans une zone calme et sécurisée à jardin d'el menzah 2 , il se compose d'un salon spacieux ,une cuisine équipée avec balcon , une chambre à coucher avec dressing et une salle de douche a l'italienne . L‘appartement est munit d‘un chauffage central et climatisation",https://www.mubawab-media.com/ad/8/296/950F/h/1_82000386.avif
1 200 TND,Grand S1 de 100m2 à louer,"Ariana, Ariana Ville","['100 m²', '4 Pièces', '2 Chambres', '1 Salle de bain']","['Jardin', 'Terrasse', 'Climatisation', 'Chauffage central']","Grand S1 de 100 m2 au 1er étage de l’immeuble Tunis-Carthage (sur la route X devant centre urbain nord) bien aéré et ensoleillé
- à proximité du lycée pilote, INSAT, les cliniques et les centres d’affaires du centre urbain nord, station métro et Ariana centre
- Composé d’un salon ouvert sur un hall, d’une chambre, salle de bain et une grande cuisine avec séchoir
- Equipé de deux climatiseurs en split, chauffage central, plaque four et hotte
-...",https://www.mubawab-media.com/ad/8/306/484F/h/7c39074f-e48c-433b-b086-6086049e10d7_9_81998433.avif
1 750 TND,A louer un appartement S2 JDM2 jamais habité,"Les Jardins d'El Menzah 2, Ariana Ville","['160 m²', '3 Pièces', '2 Chambres', '2 Salles de bains']","['Jardin', 'Concierge', 'Meublé', 'Climatisation', 'Chauffage central', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'Machine à laver', 'Micro-ondes']","La Méditerranée Immobilière Jardin d'el Menzah 2 vous propose à la location un appartement s2 de 130m très haut standing jamais habité au 1ère étage avec une vue dégagé . Cet appartement se compose d'un salon avec balcon , deux chambres à coucher , dressing , une salle de douche et une salle d'eau , une cuisine équipée avec séchoir et une terrasse de 30m2",https://www.mubawab-media.com/ad/7/802/769F/h/2473a5a3-a27a-4314-b7c3-fb6be6f39e5b_59391985.avif
Prix à consulter,ENNASR 2; à louer spacieux appt S4 avec jardin,"Cité Ennasr 2, Ariana Ville","['200 m²', '6 Pièces', '4 Chambres', '2 Salles de bains']",['Cuisine équipée'],"Ennasr 2 ; à louer spacieux appartement avec entrée indépendante dans un quartier très calme 
composé de :
Un salon salle à manger avec accès au jardin 
3 chambres a coucher
Une suite parentale avec sde
Une cuisine avec terrasse 
salle de bain
salle d'eau
chauffage central
Un jardin 
Climatisation 
Abri de voiture",https://www.mubawab-media.com/ad/8/305/617F/h/WhatsApp%20Image%202026-02-16%20at%2008.16.21_81988923.avif
1 400 TND,A louer un s1 meuble a ennaser 2,"Cité Ennasr 2, Ariana Ville","['111 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Garage', 'Meublé', 'Salon européen', 'Climatisation', 'Sécurité', 'Cuisine équipée']","La méditerrané immobilière jardin d’El menzah vous propose à la location un s1 avec jardin lumineux et entièrement meublé , cet appartement est situé dans une résidence calme et sécurisée à Ennaser 2 , il se compose d'un salon confortable ,une cuisine équipée , une chambre à coucher avec rangement et une salle de bain ainsi qu'une salle d'eau ,ce dernier est munit d‘un chauffage central et climatisation",https://www.mubawab-media.com/ad/8/305/352F/h/IMG_20260217_143429_81986433.avif
Prix à consulter,Studio meublée par nuitée,"Cité Ennasr 1, Ariana Ville","['60 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Vue sur les montagnes', 'Chambre rangement', 'Façade extérieure', 'Salon européen', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'Micro-ondes']","a louer  a ennaser un studio s1 dans une résidence calme et  se compose d'un salon ,chambre a coucher ,salle d'eau avec cabine de douche et cuisine équipée
* place parking sous 
prix :80dt par nuitée",https://www.mubawab-media.com/ad/8/305/343F/h/2f8c18c4-92e0-4f12-9bf3-4df4d155d322_82084300.avif
1 600 TND,A Louer Appartement S2 meublé à Ennasr 2,"Cité Ennasr 2, Ariana Ville","['2 Pièces', '2 Chambres', '2 Salles de bains']","['Chauffage central', 'Cuisine équipée']","Lotus Immo Tunis met à la location un un appartement S2 meublé spacieux, situé au rez-de chaussée d’une petite résidence sécurisée à Ennasr 2.
Composition: 
Spacieux salon et salle à manger, avec balcon
 Cuisine aménagée et équipée. 
 Salle d’eau invités
 Chambre avec dressing et balcon
 Salle de bain 
 Deuxième chambre avec dressing 
Atouts supplémentaires: 
Place de parking
 Dressings
Résidence calme",https://www.mubawab-media.com/ad/8/305/201F/h/20200612_204746_81985075.avif
2 000 TND,Location Étage de villa à les jardins d'El menzah 2,"Les Jardins d'El Menzah 2, Ariana Ville","['210 m²', '3 Chambres', '3 Salles de bains']","['Ascenseur', 'Chauffage central']","Spacieux étage avec vue dégagée 
On met à votre disposition pour la location un étage de villa à les jardins d'El menzah 2 

Composé: 
Partie jour: 
Salon bien lumineux avec ses baies vitrées ouvert sur une terrasse. 
Une cuisine bien agencée et équipée 

Point d'eau invitée 
Partie nuit:
Deux chambres à coucher 
Une salle de bain 
Une suite parentale 

Contactez-nous pour une visite sur le 21621600601/ 21648048148",https://www.mubawab-media.com/ad/8/304/287F/h/6ce688e1-2f9a-458f-af31-3d13d206e5dd_GF%20-%20Copie_81976447.avif
Prix à consulter,Ennasr 𝟐 à louer spacieux studio indépendant,"Cité Ennasr 2, Ariana Ville","['70 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Meublé', 'Climatisation', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV', 'Machine à laver', 'Micro-ondes', 'Internet']","Ennasser 2 ; à Louer joli appartement indépendant au RDC d'une villa bien située
composé de :
 un salon 
1 chambre à coucher avec dressing
 une cuisine équipée
 SDE
 Chauffage central
Contactez agence building négoce : 54327171",
800 TND,A louer un S1 à Ennasr,"Cité Ennasr 2, Ariana Ville","['70 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']",[],"Cet appartement en S1 est situé au 2 étage d’une résidence sur l’avenue Hédi Nouira, avec ascenseur.

Il est composé d’un salon, d’une cuisine séparée entièrement aménagée et complétée par un séchoir, ainsi que d’une chambre à coucher.

L’appartement est équipé d’un chauffage central et d’un climatiseur en split system",
3 000 TND,Appartement completement renove au centre ville,"Ariana, Ariana Ville","['80 m²', '4 Pièces', '1 Chambre', '1 Salle de bain']",[],"Appartement moderne et haut de gamme
Completement renove au centre ville, a deux pas de la station de metro passage
Completement meuble
Parfait pour jeune famille, jeune professionels ou etudiants",
1 100 TND,A Louer Appartement S1 Meublé à Jardin d'el Menzah,"Les Jardins d'El Menzah 2, Ariana Ville","['74 m²', '1 Pièce', '1 Chambre', '1 Salle de bain']","['Jardin', 'Meublé', 'Climatisation', 'Chauffage central']","Agence VALIMMO met à votre disposition un Appartement S1 Meublé à Jardin d’el Menzah 2.
Cet appartement se compose comme suit :
- Salon
- Cuisine aménagée et équipée
- Une chambre à coucher avec dresing
- Une salle de bain avec baignoire 
- L’appartement muni de chauffage central, climatisation split system
Pour plus d’informations n’hésitez pas à nous contcater sur le 216 48 048 148 OU 216 21 667 273",
2 800 TND,À Louer Appartement Haut Standing S4 Ennasr 2,"Cité Ennasr 2, Ariana Ville","['185 m²', '5 Pièces', '4 Chambres', '2 Salles de bains']","['Terrasse', 'Garage', 'Ascenseur', 'Vue sur les montagnes', 'Climatisation', 'Chauffage central', 'Sécurité']","Ennasr 2 – Résidence Le Beau Site (Derrière Salim School)
Résidence calme, sécurisée et familiale
À louer magnifique appartement S5 de haut standing, entièrement rénové à neuf, offrant de beaux volumes et une vue dégagée sur le Grand Tunis.
 Partie Jour :
Spacieux salon lumineux
Séjour indépendant avec balcon (idéal bureau ou chambre supplémentaire)
Salle d’eau invités
Cuisine moderne 
Chambre de service
 Partie Nuit :
Hall de distribu...",
950 TND,Location ennasr1 grand s0 1ér étage,"Cité Ennasr 1, Ariana Ville","['40 m²', '1 Pièce', '1 Chambre', '1 Salle de bain']","['Concierge', 'Climatisation', 'Chauffage central', 'Cuisine équipée']","ennasr homing met en location un grand s0 haut satnding dans une résidence récente sans ascenseur  
une grande piéce 
cuisine équipée 
salle d'eau douche",
1 500 TND,A louer un s3 au 5eme etage a ennaser,"Cité Ennasr 2, Ariana Ville","['180 m²', '4 Pièces', '3 Chambres', '2 Salles de bains']","['Jardin', 'Ascenseur', 'Concierge', 'Climatisation', 'Chauffage central', 'Cuisine équipée']","La Méditerranée Immobilière Jardin d'el Menzah vous propose à la location un appartement s3 située dans un quartier résidentiel et calme à ennaser . Ce dernier dispose d'un grand salon très spacieux et lumineux , une cuisine entièrement équipée . Elle est complétée par un séchoir , 3 chambres à coucher , une salle de douche et une salle d'eau sont disponibles",https://www.mubawab-media.com/ad/8/303/006F/h/be664047-b764-4e7f-8f60-19bca1b10ad4_6_81963395.avif
1 300 TND,A louer S1 meublé à Ennasr 2,"Cité Ennasr 2, Ariana Ville","['56 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Garage', 'Ascenseur', 'Concierge', 'Meublé', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV', 'Machine à laver', 'Micro-ondes', 'Internet']","Cet appartement occupe le quatrième étage d’une résidence proche des commodités.
Dès l’entrée, on découvre un salon lumineux et accueillant, offrant un bel espace de vie convivial. La pièce est harmonieusement ouverte sur une cuisine américaine, parfaitement intégrée, aménagée et équipée par une plaque de cuisson, un four électrique, une hotte aspirante, une micro-onde, un réfrigérateur et tous les ustensiles nécessaires, créant une atmosphère c...",https://www.mubawab-media.com/ad/8/301/594F/h/WhatsApp-Image-2026-02-11-at-09.08.01-1_81948641.avif
